,city_id,city_name,fips_code
183,1840020707,Garland,48113
184,1840021940,Scottsdale,4013
185,1840015044,Lafayette,22055
186,1840003869,Norfolk,51710
187,1840006112,Arlington,51013
188,1840002400,Appleton,55087
189,1630035605,Aguadilla,72005
190,1840014618,Rock Hill,45091
191,1840020292,Fremont,6001
192,1840000177,Fargo,38017
193,1840013947,Gulfport,28047
194,1840018410,Bremerton,53035
195,1840002344,Green Bay,55009
196,1840033827,Enterprise,32003
197,1840015157,Hialeah,12086
198,1840015072,Deltona,12127
199,1840021728,San Bernardino,6071
200,1840014022,Gainesville,12001
201,1840033832,Spring Valley,32003
202,1840021129,Tacoma,53053
203,1840003858,Roanoke,51770
204,1840019743,Brownsville,48061
205,1840019570,College Station,48041
206,1840019865,Olympia,53067
207,1840014421,Clarksville,47125
208,1840003478,Yonkers,36119
209,1840020552,Moreno Valley,6065
210,1840021844,Thousand Oaks,6111
211,1840000327,Portland,23005
212,1840020402,Fontana,6071
213,1840014524,Hickory,37035
214,1840019156,Amarillo,48375
215,1840002648,Sioux Falls,46099
216,1840013730,Evansville,18163
217,1840006211,Huntington,54011
218,1840004851,Waterbury,9140
219,1840020654,Frisco,48085
220,1840000644,Lorain,39093
221,1840003185,Kalamazoo,26077
222,1840020970,Galveston,48167
223,1840015482,Spartanburg,45083
224,1840021829,Santa Barbara,6083
225,1840033833,Sunrise Manor,32003
226,1840020578,Huntington Beach,6059
227,1840020709,Grand Prairie,48113
228,1840003834,Overland Park,20091
229,1840020657,McKinney,48085
230,1840022140,Waco,48309
231,1840005613,Hagerstown,24043
232,1840020483,Glendale,6037
233,1840020041,Nampa,16027
234,1840020567,Peoria,4013
235,1840000471,Cedar Rapids,19113
236,1840021189,Vancouver,53011
237,1840033743,Paradise,32003
238,1840015067,Ocala,12083
239,1840000478,Erie,42049
240,1840003862,Newport News,51700
241,1840005710,Frederick,24021
242,1840014495,Murfreesboro,47149
243,1840014236,Fort Lauderdale,12011
244,1840007034,Aurora,17089
245,1840021942,Tempe,4013
246,1840004837,Danbury,9190
247,1840014105,Spring Hill,12053
248,1840013468,Gastonia,37071
249,1840021632,Salinas,6053
250,1840003845,Fredericksburg,51630
251,1840020410,Ontario,6071
252,1840020245,Elk Grove,6067
253,1840013612,Gainesville,13139
254,1840016196,Cary,37183
255,1840020411,Rancho Cucamonga,6071
256,1840020623,Oceanside,6073
257,1840020577,Garden Grove,6059
258,1840020516,Lancaster,6037
259,1840020550,Hemet,6065
260,1840015141,Pembroke Pines,12011
261,1840015034,Panama City,12005
262,1840021499,Vallejo,6095
263,1840002983,Manchester,33011
264,1840020076,Medford,41029
265,1630035622,Bayamón,72021
266,1840015476,Mauldin,45045
267,1840021579,Santa Cruz,6087
268,1840020502,Palmdale,6037
269,1840004828,Norwich,9180
270,1840002870,Muskegon,26121
271,1840015083,Leesburg,12069
272,1840014479,High Point,37081
273,1840005563,Tuscaloosa,1125
274,1840021639,Visalia,6107
275,1840019789,Marysville,53061
276,1840020313,Merced,6047
277,1840020293,Hayward,6001
278,1840008354,Lafayette,18157
279,1840009517,Springfield,17167
280,1840019305,Corona,6065
281,1840000838,Paterson,34031
282,1840003837,Alexandria,51510
283,1840043455,Macon,13021
284,1840000460,Binghamton,36007
285,1840020198,Lakewood,8059
286,1840001626,Kansas City,20209
287,1840020794,Odessa,48135
288,1840021573,Sunnyvale,6085
289,1840003219,New Bedford,25005
290,1840015144,Hollywood,12011
291,1840002432,South Lyon,26125
292,1840020620,Escondido,6073
293,1840015039,Lake Charles,22019
294,1840020930,Pasadena,48201
295,1840018417,Bellevue,53033
296,1840008192,Joliet,17197
297,1840007239,Champaign,17019
298,1840020507,Pomona,6037
299,1840020253,Fairfield,6095
300,1840020713,Mesquite,48113
301,1840008187,Elkhart,18039
302,1840008143,Naperville,17043
303,1840021559,St. George,49053
304,1840020233,Roseville,6061
305,1840001621,Topeka,20177
306,1840013362,Burlington,37001
307,1840015800,Warner Robins,13153
308,1840021941,Surprise,4013
309,1840021873,Torrance,6037
310,1840021830,Santa Maria,6083
311,1840029463,Athens,13059
312,1840015063,Houma,22109
313,1840007391,Columbia,29019
314,1840020576,Fullerton,6059
315,1840003833,Olathe,20091
316,1840021422,Thornton,8001
317,1840020149,Greeley,8123
318,1840019612,Beaumont,48245
319,1840020683,Las Cruces,35013
320,1840020792,Midland,48329
321,1840013994,Metairie,22051
322,1630035637,Carolina,72031
323,1840021389,West Valley City,49035
324,1840020582,Orange,6059
325,1840002418,Warren,26099
326,1840020230,Grand Junction,8077
327,1840022076,Tyler,48423
328,1840020505,Pasadena,6037
329,1840003866,Hampton,51650
330,1840007207,Bloomington,17113
331,1840003613,Elizabeth,34039
332,1840004841,Stamford,9190
333,1840021998,Yuma,4027
334,1840018424,Kent,53033
335,1840015137,Miramar,12011
336,1840018402,Coeur d'Alene,16055
337,1840015134,Coral Springs,12011
338,1840003094,Sterling Heights,26099
339,1840021463,Yuba City,6101
340,1840021154,Yakima,53077
341,1840019436,Carrollton,48113
342,1840002493,Racine,55101
343,1840014462,Johnson City,47179
344,1840018496,Billings,30111
345,1840000532,Iowa City,19103
346,1840005810,Dover,10001
347,1840018346,Bellingham,53073
348,1840006196,Charleston,54039
349,1840003855,Lynchburg,51680
350,1840021571,Santa Clara,6085
351,1840020451,Norman,40027
352,1840013407,Greenville,37147
353,1840021843,Simi Valley,6111
354,1840013456,Fort Smith,5131
355,1840019476,Abilene,48441
356,1630023566,Arecibo,72013
357,1840020639,Lewisville,48121
358,1840020979,Pearland,48039
359,1840014220,Lehigh Acres,12071
360,1840003160,Kenosha,55059
361,1840021634,Seaside,6053
362,1840002310,Burlington,50007
363,1840018788,Arvada,8059
364,1840006175,Waldorf,24017
365,1840008534,Independence,29095
366,1840008987,Rochester,27109
367,1840020108,Logan,49005
368,1840021036,Harlingen,48061
369,1840018914,Berkeley,6001
370,1840018944,Clovis,6019
371,1840020879,Round Rock,48491
372,1840020255,Pueblo,8101
373,1840022154,Temple,48027
374,1840020046,Meridian,16001
375,1840007685,Duluth,27137
376,1840019585,The Woodlands,48339
377,1840018774,Boulder,8013
378,1840020710,Richardson,48113
379,1840000429,Cambridge,25017
380,1840015993,West Palm Beach,12099
381,1840020919,Port Arthur,48245
382,1840019206,East Los Angeles,6037
383,1840020141,Redding,6089
384,1840015110,Clearwater,12103
385,1840014881,Monroe,22073
386,1840002746,Utica,36065
387,1840008881,St. Cloud,27145
388,1840015909,Mandeville,22103
389,1840021388,West Jordan,49035
390,1840015164,North Charleston,45019
391,1840020277,Richmond,6013
392,1840021423,Westminster,8001
393,1840002813,Saginaw,26145
394,1840023244,Kailua,15003
395,1840014151,Brandon,12057
396,1630023669,Ponce,72113
397,1840019352,Carlsbad,6073
398,1840000426,Lowell,25017
399,1840019059,Broken Arrow,40143
400,1840008134,Elgin,17089
401,1840019939,Gresham,41051
402,1840020973,League City,48167
403,1840019245,Downey,6037
404,1840000440,Waterloo,19013
405,1840020553,Murrieta,6065
406,1840000437,Leominster,25027
407,1840020746,Longview,48183
408,1840014653,Jacksonville,37133
409,1840015143,Pompano Beach,12011
410,1840018618,Bend,41017
411,1840015151,Miami Gardens,12086
412,1840019326,Costa Mesa,6059
413,1840000447,Sioux City,19193
414,1840019785,Everett,53061
415,1840020327,Gilroy,6085
416,1840037414,San Buenaventura,6111
417,1840021937,Temecula,6065
418,1840022217,Sugar Land,48157
419,1840018778,Chico,6007
420,1840002296,Eau Claire,55035
421,1840020480,El Monte,6037
422,1840018644,Idaho Falls,16019
423,1840003969,Dearborn,26163
424,1840007376,Bloomington,18105
425,1840021876,West Covina,6037
426,1840021337,Sparks,32031
427,1840029465,South Fulton,13121
428,1840018792,Centennial,8005
429,1840015609,Sandy Springs,13121
430,1840019237,Inglewood,6037
431,1840019932,Hillsboro,41067
432,1840005803,Columbia,24027
433,1840019233,Burbank,6037
434,1840017272,Davie,12011
435,1840020618,El Cajon,6073
436,1840043419,Jurupa Valley,6065
437,1840019396,Allen,48085
438,1840013810,Auburn,1081
439,1840019827,Renton,53033
440,1840002996,Holland,26139
441,1840000467,Brockton,25023
442,1840020387,Rio Rancho,35043
443,1840021551,San Mateo,6081
444,1840020407,Rialto,6071
445,1840021094,Spokane Valley,53063
446,1840001678,Charlottesville,51540
447,1840022903,Menifee,6065
448,1840018926,Daly City,6081
449,1840021923,Wichita Falls,48485
450,1840014158,Riverview,12057
451,1840020501,Norwalk,6037
452,1840032155,Lee's Summit,29095
453,1840020178,Longmont,8013
454,1840021498,Vacaville,6095
455,1840028579,Highlands Ranch,8035
456,1840014425,Kingsport,47163
457,1840027990,San Tan Valley,4021
458,1840000461,Quincy,25021
459,1840021020,Edinburg,48215
460,1840000409,Lynn,25009
461,1840022146,San Angelo,48451
462,1840020404,Hesperia,6071
463,1840013265,Bowling Green,21227
464,1840019826,Federal Way,53033
465,1840007260,Carmel,18057
466,1840001926,Bismarck,38015
467,1840010496,Fishers,18057
468,1840020180,Lafayette,8013
469,1840021994,Vista,6073
470,1840014207,Boca Raton,12099
471,1840015935,St. Augustine,12109
472,1840018556,Beaverton,41067
473,1840020564,Goodyear,4013
474,1840003872,Portsmouth,51740
475,1840020171,Orem,49049
476,1840016000,Sunrise,12011
477,1840002932,Portsmouth,33015
478,1840036690,Arden-Arcade,6067
479,1840001632,Lawrence,20045
480,1840037422,Sandy,49035
481,1840015911,Slidell,22103
482,1840021939,Buckeye,4013
483,1840003985,Livonia,26163
484,1840001720,Williamsburg,51830
485,1840003873,Suffolk,51800
486,1840019240,Compton,6037
487,1840002577,La Crosse,55063
488,1840020423,Edmond,40109
489,1840019214,Carson,6037
490,1840021991,San Marcos,6073
491,1840021518,Tracy,6077
492,1840021772,Prescott Valley,4025
493,1840003804,Middletown,39017
494,1840000497,Fall River,25005
495,1630023526,San Germán,72125
496,1840021707,Santa Fe,35049
497,1840015142,Plantation,12011
498,1630035520,Mayagüez,72097
499,1840021341,New Braunfels,48091
500,1840014741,Roswell,13121
501,1840019586,Conroe,48339
502,1840021870,South Gate,6037
503,1840021866,Santa Monica,6037
504,1840019836,Kirkland,53033
505,1840014795,Hoover,1073
506,1840008571,O'Fallon,29183
507,1840029102,Alafaya,12095
508,1840015064,Palm Coast,12035
509,1840004839,Norwalk,9190
510,1840020477,Lawton,40031
511,1840019114,Chino,6071
512,1840017286,Mount Pleasant,45019
513,1840020265,Manteca,6077
514,1840021969,Westminster,6059
515,1840013643,Florence,45041
516,1840008771,Joplin,29097
517,1840005840,Germantown,24031
518,1840021538,San Leandro,6001
519,1840029089,Town 'n' Country,12057
520,1840003511,Clifton,34031
521,1840010113,Waukegan,17097
522,1840006747,Bloomington,27053
523,1840019310,Avondale,4013
524,1840018251,Atascocita,48201
525,1840019840,Missoula,30063
526,1840014226,Fort Myers,12071
527,1840000433,Newton,25017
528,1840000408,Lawrence,25009
529,1840008365,Muncie,18035
530,1840002180,Rapid City,46103
531,1840002434,Troy,26125
532,1840020294,Livermore,6001
533,1840018845,Citrus Heights,6067
534,1840020486,Hawthorne,6037
535,1840001623,Winchester,51840
536,1840015336,Springdale,5143
537,1840021878,Whittier,6037
538,1840015136,Deerfield Beach,12011
539,1840007269,Decatur,17115
540,1840021530,San Ramon,6013
541,1840001551,Vineland,34011
542,1840021026,Mission,48215
543,1840018416,Auburn,53033
544,1840020591,Lake Forest,6059
545,1840020581,Newport Beach,6059
546,1840015960,Melbourne,12009
547,1840004023,Brooklyn Park,27053
548,1840019569,Bryan,48041
549,1840001847,Westland,26163
550,1840020241,Napa,6055
551,1840019616,Baytown,48201
552,1840009186,Cicero,17031
553,1840007242,Anderson,18095
554,1840013380,Franklin,47187
555,1840002442,Farmington Hills,26125
556,1840019324,Buena Park,6059
557,1840013864,Albany,13095
558,1840014098,Pine Hills,12095
559,1840000830,State College,42027
560,1840020304,Redwood City,6081
561,1840003344,Warwick,44003
562,1840003173,Jackson,26075
563,1840003287,Cranston,44007
564,1840015114,Largo,12103
565,1840015150,Miami Beach,12086
566,1840019222,Alhambra,6037
567,1840014742,Johns Creek,13121
568,1840020332,Mountain View,6085
569,1840006219,Salisbury,24045
570,1840005647,Morgantown,54061
571,1840005845,Silver Spring,24031
572,1840020145,Layton,49011
573,1840003765,Springfield,39023
574,1840020515,Lakewood,6037
575,1840002083,Florence,1077
576,1840020246,Folsom,6067
577,1840020300,Madera,6039
578,1840000782,New Rochelle,36119
579,1840003406,Parma,39035
580,1840009671,Terre Haute,18167
581,1840003123,Somerville,25017
582,1840020335,Flagstaff,4005
583,1840014208,Boynton Beach,12099
584,1840015159,Homestead,12086
585,1840001419,Newark,39089
586,1840008929,Plymouth,27053
587,1840006563,Anniston,1015
588,1840021987,Texarkana,48037
589,1840021967,Tustin,6059
590,1840021030,Pharr,48215
591,1840003953,Port Huron,26147
592,1840021533,Turlock,6099
593,1840020248,Rancho Cordova,6067
594,1840014065,The Villages,12119
595,1840020329,Milpitas,6085
596,1840020557,Perris,6065
597,1840021730,Upland,6071
598,1840007424,Alton,17119
599,1840020298,Pleasanton,6001
600,1840014244,Kendall,12086
601,1840014507,Jonesboro,5031
602,1840019230,Bellflower,6037
603,1840003176,Battle Creek,26025
604,1840019115,Chino Hills,6071
605,1840018713,Cheyenne,56021
606,1840001347,Lebanon,42075
607,1840017579,Carmichael,6067
608,1840021385,South Jordan,49035
609,1840018833,Davis,6113
610,1840013218,Elizabethtown,21093
611,1840011319,Schaumburg,17031
612,1840018913,Alameda,6001
613,1840007092,Hammond,18089
614,1840019888,Pasco,53021
615,1840008129,Evanston,17031
616,1840020168,Lehi,49049
617,1840013873,Alexandria,22079
618,1840015120,North Port,12115
619,1840011243,Arlington Heights,17031
620,1840019201,Camarillo,6111
621,1840000374,Wyoming,26081
622,1840022010,Flower Mound,48121
623,1840000986,Bethlehem,42095
624,1840013878,Hattiesburg,28035
625,1840020152,Loveland,8069
626,1840020282,Pittsburg,6013
627,1840019572,Cedar Park,48491
628,1840021074,Wenatchee,53007
629,1840002431,Southfield,26125
630,1840002429,Rochester Hills,26125
631,1840013908,Hammond,22105
632,1840015894,Valdosta,13185
633,1840014340,Owensboro,21059
634,1840021733,Apple Valley,6071
635,1840009998,Woodbury,27163
636,1840003285,Pawtucket,44007
637,1840009549,St. Joseph,29021
638,1840015148,Doral,12086
639,1840002808,Dover,33017
640,1840020950,Missouri City,48157
641,1840000369,Saratoga Springs,36091
642,1840013376,Pocatello,16005
643,1840002246,Oshkosh,55139
644,1840004774,New Britain,9110
645,1840022455,Castle Rock,8035
646,1840015146,Lauderhill,12011
647,1840018781,Broomfield,8014
648,1840006094,Dale City,51153
649,1840011482,Bolingbrook,17197
650,1840019835,Redmond,53033
651,1630023540,Caguas,72025
652,1840020702,Mansfield,48439
653,1840005802,Ellicott City,24027
654,1840002628,Sheboygan,55117
655,1840000960,Mansfield,39139
656,1840000345,Glens Falls,36113
657,1840015068,Daytona Beach,12127
658,1840020263,Lodi,6077
659,1840020412,Redlands,6071
660,1840003844,Harrisonburg,51660
661,1840001518,Dothan,1069
662,1840014603,Cleveland,47011
663,1840014528,Jackson,47113
664,1840000781,Mount Vernon,36119
665,1840006015,Centreville,51059
666,1840001080,Altoona,42013
667,1840003131,Framingham,25017
668,1840001507,Camden,34007
669,1840020875,Georgetown,48491
670,1840019227,Baldwin Park,6037
671,1840020232,Rocklin,6061
672,1840020368,Porterville,6107
673,1840016001,Tamarac,12011
674,1840005917,Glen Burnie,24003
675,1840006446,Blacksburg,51121
676,1840002163,Wausau,55073
677,1840015612,Sumter,45085
678,1840002467,Janesville,55105
679,1840013875,Brunswick,13127
680,1840018916,Dublin,6001
681,1840005579,Wilmington,10003
682,1840003008,Waukesha,55133
683,1840023463,Fairbanks,2090
684,1840007859,Lakeville,27037
685,1840009719,St. Charles,29183
686,1840020509,Redondo Beach,6037
687,1840015386,Spring Hill,47119
688,1840003595,Bayonne,34017
689,1840000101,Grand Forks,38035
690,1840013891,Noblesville,18057
691,1630023575,Guaynabo,72061
692,1840074847,El Paso de Robles,6079
693,1840020703,North Richland Hills,48439
694,1840008923,Maple Grove,27053
695,1840000837,Passaic,34031
696,1840006719,Blaine,27003
697,1840020560,Lake Elsinore,6065
698,1840014444,Rogers,5007
699,1840018108,Casas Adobes,4019
700,1840021953,Sherman,48181
701,1840021531,Walnut Creek,6013
702,1840014598,Conway,5045
703,1840028421,Eastvale,6065
704,1840021539,Union City,6001
705,1840013869,Michigan City,18091
706,1840014132,Poinciana,12105
707,1840021638,Tulare,6107
708,1840008194,Gary,18089
709,1840005848,Gaithersburg,24031
710,1840002792,East Orange,34013
711,1840014118,Wesley Chapel,12101
712,1840010185,West Des Moines,19153
713,1840014651,Dalton,13313
714,1840000438,Dubuque,19061
715,1840000395,Schenectady,36093
716,1840007066,Ankeny,19153
717,1840020629,Maricopa,4021
718,1840007852,Eagan,27037
719,1840020382,Hanford,6031
720,1840013301,Bristol,47163
721,1840021970,Yorba Linda,6059
722,1840016003,Weston,12011
723,1840021581,Watsonville,6087
724,1840020333,Palo Alto,6085
725,1840037886,South Hill,53053
726,1840001641,Shawnee,20091
727,1840022188,San Marcos,48209
728,1840019839,Great Falls,30013
729,1840002450,Haverhill,25009
730,1840001034,Union City,34017
731,1840011311,Palatine,17031
732,1840019904,Longview,53015
733,1840018611,Corvallis,41003
734,1840005849,Rockville,24031
735,1840011321,Skokie,17031
736,1840019774,Mount Vernon,53057
737,1840038324,Casper,56025
738,1840007019,Ames,19169
739,1840015123,Delray Beach,12099
740,1840021115,Sammamish,53033
741,1840020492,Lynwood,6037
742,1840005681,Dundalk,24005
743,1840005826,Bethesda,24031
744,1840014467,Morristown,47063
745,1630023583,Juana Díaz,72075
746,1840008260,Kankakee,17091
747,1630035668,Fajardo,72053
748,1840013659,Alpharetta,13121
749,1840002423,Novi,26125
750,1840015047,Kenner,22051
751,1840002583,Bay City,26017
752,1840023044,Victoria,48469
753,1840021552,South San Francisco,6081
754,1840015355,Apex,37183
755,1840005786,Parkersburg,54107
756,1840000430,Malden,25017
757,1840017620,Castro Valley,6001
758,1840018509,Bozeman,30031
759,1840005021,Brentwood,36103
760,1840000428,Waltham,25017
761,1840020892,Pflugerville,48453
762,1840014632,North Little Rock,5119
763,1840018904,Brentwood,6013
764,1840020589,Laguna Niguel,6059
765,1840021962,San Clemente,6059
766,1840006766,Burnsville,27037
767,1840019615,Spring,48201
768,1840014200,Port Charlotte,12015
769,1840007821,Eden Prairie,27053
770,1840007332,Greenwood,18081
771,1840018744,Millcreek,49035
772,1840007142,Bellevue,31153
773,1840006714,Coon Rapids,27003
774,1840020711,Rowlett,48113
775,1840003803,Hamilton,39017
776,1840019860,Lakewood,53053
777,1840037057,Florence-Graham,6037
778,1840018785,Commerce City,8001
779,1840013790,Bossier City,22015
780,1840003965,Taylor,26163
781,1840020585,La Habra,6059
782,1840015077,Port Orange,12127
783,1840020449,Moore,40027
784,1840007117,Council Bluffs,19155
785,1840020877,Leander,48491
786,1840003970,Dearborn Heights,26163
787,1840006025,Reston,51059
788,1840020499,Montebello,6037
789,1840002427,Pontiac,26125
790,1840020619,Encinitas,6073
791,1840021944,Queen Creek,4013
792,1840000431,Medford,25017
793,1840021263,Springfield,41039
794,1840014419,Hendersonville,47165
795,1840014143,Palm Harbor,12103
796,1840020506,Pico Rivera,6037
797,1840015633,Marietta,13067
798,1840018311,Wellington,12099
799,1840015958,Sanford,12117
800,1840021485,Woodland,6113
801,1840018641,Caldwell,16027
802,1840016349,Huntersville,37119
803,1840004772,Bristol,9140
804,1840017255,Jupiter,12099
805,1840021513,San Rafael,6041
806,1840020625,La Mesa,6073
807,1840019889,Richland,53005
808,1840000457,Revere,25025
809,1840004848,Meriden,9170
810,1840020500,Monterey Park,6037
811,1840020482,Gardena,6037
812,1840020693,Euless,48439
813,1840007032,Des Plaines,17031
814,1840003034,West Allis,55079
815,1840015154,North Miami,12086
816,1840015971,St. Cloud,12097
817,1840029009,The Hammocks,12086
818,1840018950,Cupertino,6085
819,1840021387,Taylorsville,49035
820,1840020244,Petaluma,6097
821,1840013844,Kokomo,18067
822,1840021992,Santee,6073
823,1840029466,Stonecrest,13089
824,1840003220,Taunton,25005
825,1840003477,White Plains,36119
826,1840015125,Palm Beach Gardens,12099
827,1840016152,Chapel Hill,37135
828,1840003599,Hoboken,34017
829,1840022454,Parker,8035
830,1840007396,Blue Springs,29095
831,1840021118,Shoreline,53033
832,1840003093,St. Clair Shores,26099
833,1840038926,Horizon West,12095
834,1840015999,Margate,12011
835,1840011310,Orland Park,17031
836,1840003826,Carson City,32510
837,1840020425,Midwest City,40109
838,1840002430,Royal Oak,26125
839,1840005970,Bowie,24033
840,1840003783,Kettering,39113
841,1840009721,St. Peters,29183
842,1840011306,Oak Lawn,17031
843,1840005695,Towson,24005
844,1840015132,Coconut Creek,12011
845,1840001403,Decatur,1103
846,1840001639,Lenexa,20091
847,1840013472,Bartlett,47157
848,1840019209,South Whittier,6037
849,1840021044,Lake Havasu City,4015
850,1840073592,Bel Air South,24025
851,1840028983,Fountainebleau,12086
852,1840022018,Wylie,48085
853,1840015524,Madison,1089
854,1840029224,Brookhaven,13089
855,1840020405,Highland,6071
856,1840020575,Fountain Valley,6059
857,1840007027,Berwyn,17031
858,1840005925,Severn,24003
859,1840018605,Albany,41043
860,1840020622,National City,6073
861,1840019866,Lacey,53067
862,1840011300,Mount Prospect,17031
863,1840019223,Arcadia,6037
864,1840019441,DeSoto,48113
865,1840015634,Smyrna,13067
866,1840014173,Bradenton,12081
867,1840001339,New Brunswick,34023
868,1840006768,Apple Valley,27037
869,1840011331,Tinley Park,17031
870,1840015988,Sarasota,12115
871,1840017921,Hacienda Heights,6037
872,1840000462,Chicopee,25013
873,1840004852,West Haven,9170
874,1840020155,Herriman,49035
875,1840001340,Perth Amboy,34023
876,1840019364,Casa Grande,4021
877,1840021206,Tigard,41067
878,1840014093,Apopka,12095
879,1840015519,Southaven,28033
880,1840019235,Huntington Park,6037
881,1840019244,Diamond Bar,6037
