,fips_code,state_id,county_name,state_name
4661,39135,OH,Preble,Ohio
4662,51137,VA,Orange,Virginia
4663,32013,NV,Humboldt,Nevada
4667,51191,VA,Washington,Virginia
4669,18051,IN,Gibson,Indiana
4671,37141,NC,Pender,North Carolina
4676,8071,CO,Las Animas,Colorado
4677,17045,IL,Edgar,Illinois
4679,22115,LA,Vernon,Louisiana
4682,19047,IA,Crawford,Iowa
4694,26061,MI,Houghton,Michigan
4695,47055,TN,Giles,Tennessee
4698,41027,OR,Hood River,Oregon
4703,28137,MS,Tate,Mississippi
4704,56007,WY,Carbon,Wyoming
4707,5037,AR,Cross,Arkansas
4709,48217,TX,Hill,Texas
4729,55085,WI,Oneida,Wisconsin
4733,51197,VA,Wythe,Virginia
4734,19167,IA,Sioux,Iowa
4737,6021,CA,Glenn,California
4744,49041,UT,Sevier,Utah
4759,51620,VA,Franklin,Virginia
4761,5001,AR,Arkansas,Arkansas
4763,16075,ID,Payette,Idaho
4768,49007,UT,Carbon,Utah
4770,2130,AK,Ketchikan Gateway,Alaska
4771,47053,TN,Gibson,Tennessee
4776,54019,WV,Fayette,West Virginia
4782,48123,TX,DeWitt,Texas
4786,37145,NC,Person,North Carolina
4787,29217,MO,Vernon,Missouri
4790,31013,NE,Box Butte,Nebraska
4792,18021,IN,Clay,Indiana
4795,31185,NE,York,Nebraska
4797,45087,SC,Union,South Carolina
4806,55067,WI,Langlade,Wisconsin
4812,54051,WV,Marshall,West Virginia
4818,45053,SC,Jasper,South Carolina
4823,48473,TX,Waller,Texas
4832,48111,TX,Dallam,Texas
4835,26059,MI,Hillsdale,Michigan
4845,5067,AR,Jackson,Arkansas
4846,38077,ND,Richland,North Dakota
4856,51083,VA,Halifax,Virginia
4862,47077,TN,Henderson,Tennessee
4864,26107,MI,Mecosta,Michigan
4865,8119,CO,Teller,Colorado
4868,29207,MO,Stoddard,Missouri
4873,55003,WI,Ashland,Wisconsin
4884,72089,PR,Luquillo,Puerto Rico
4885,48071,TX,Chambers,Texas
4889,37037,NC,Chatham,North Carolina
4890,42083,PA,McKean,Pennsylvania
4892,48185,TX,Grimes,Texas
4896,6093,CA,Siskiyou,California
4899,72015,PR,Arroyo,Puerto Rico
4903,31177,NE,Washington,Nebraska
4905,12039,FL,Gadsden,Florida
4914,47097,TN,Lauderdale,Tennessee
4916,19079,IA,Hamilton,Iowa
4925,37175,NC,Transylvania,North Carolina
4933,17011,IL,Bureau,Illinois
4942,29053,MO,Cooper,Missouri
4949,26037,MI,Clinton,Michigan
4950,20191,KS,Sumner,Kansas
4953,42001,PA,Adams,Pennsylvania
4956,36043,NY,Herkimer,New York
4959,35027,NM,Lincoln,New Mexico
4960,16045,ID,Gem,Idaho
4961,26105,MI,Mason,Michigan
4966,39065,OH,Hardin,Ohio
4972,12027,FL,DeSoto,Florida
4974,29165,MO,Platte,Missouri
4975,31159,NE,Seward,Nebraska
4976,8099,CO,Prowers,Colorado
4979,37055,NC,Dare,North Carolina
4980,28145,MS,Union,Mississippi
4983,37111,NC,McDowell,North Carolina
4986,51147,VA,Prince Edward,Virginia
4989,51089,VA,Henry,Virginia
4997,17083,IL,Jersey,Illinois
5001,21125,KY,Laurel,Kentucky
5002,19191,IA,Winneshiek,Iowa
5009,48475,TX,Ward,Texas
5016,51149,VA,Prince George,Virginia
5018,20011,KS,Bourbon,Kansas
5023,21195,KY,Pike,Kentucky
5025,48373,TX,Polk,Texas
5027,72141,PR,Utuado,Puerto Rico
5031,22099,LA,St. Martin,Louisiana
5033,13107,GA,Emanuel,Georgia
5037,21173,KY,Montgomery,Kentucky
5043,26043,MI,Dickinson,Michigan
5045,19175,IA,Union,Iowa
5048,42033,PA,Clearfield,Pennsylvania
5050,26015,MI,Barry,Michigan
5053,29225,MO,Webster,Missouri
5055,41031,OR,Jefferson,Oregon
5067,18123,IN,Perry,Indiana
5069,28107,MS,Panola,Mississippi
5074,45031,SC,Darlington,South Carolina
5079,48493,TX,Wilson,Texas
5085,36115,NY,Washington,New York
5097,31145,NE,Red Willow,Nebraska
5106,5121,AR,Randolph,Arkansas
5107,5111,AR,Poinsett,Arkansas
5108,48281,TX,Lampasas,Texas
5111,13117,GA,Forsyth,Georgia
5116,19067,IA,Floyd,Iowa
5120,37161,NC,Rutherford,North Carolina
5122,12003,FL,Baker,Florida
5125,47013,TN,Campbell,Tennessee
5126,51678,VA,Lexington,Virginia
5127,55135,WI,Waupaca,Wisconsin
5133,19183,IA,Washington,Iowa
5137,1013,AL,Butler,Alabama
5142,18143,IN,Scott,Indiana
5143,21089,KY,Greenup,Kentucky
5148,39051,OH,Fulton,Ohio
5151,29109,MO,Lawrence,Missouri
5164,31131,NE,Otoe,Nebraska
5165,6051,CA,Mono,California
5166,12051,FL,Hendry,Florida
5171,8089,CO,Otero,Colorado
5182,36105,NY,Sullivan,New York
5185,53003,WA,Asotin,Washington
5191,37169,NC,Stokes,North Carolina
5192,13143,GA,Haralson,Georgia
5195,47071,TN,Hardin,Tennessee
5201,48177,TX,Gonzales,Texas
5207,21141,KY,Logan,Kentucky
5218,39073,OH,Hocking,Ohio
5219,17055,IL,Franklin,Illinois
5223,46083,SD,Lincoln,South Dakota
5232,40133,OK,Seminole,Oklahoma
5236,47143,TN,Rhea,Tennessee
5238,48241,TX,Jasper,Texas
5243,46093,SD,Meade,South Dakota
5244,17005,IL,Bond,Illinois
5246,51171,VA,Shenandoah,Virginia
5254,31151,NE,Saline,Nebraska
5255,17033,IL,Crawford,Illinois
5259,13187,GA,Lumpkin,Georgia
5260,1091,AL,Marengo,Alabama
5262,48299,TX,Llano,Texas
5266,48053,TX,Burnet,Texas
5267,5023,AR,Cleburne,Arkansas
5269,28099,MS,Neshoba,Mississippi
5272,28007,MS,Attala,Mississippi
5274,18137,IN,Ripley,Indiana
5280,47103,TN,Lincoln,Tennessee
5281,48165,TX,Gaines,Texas
5286,47073,TN,Hawkins,Tennessee
5289,40041,OK,Delaware,Oklahoma
5293,21205,KY,Rowan,Kentucky
5298,40089,OK,McCurtain,Oklahoma
5301,23013,ME,Knox,Maine
5307,5029,AR,Conway,Arkansas
5308,17185,IL,Wabash,Illinois
5309,45069,SC,Marlboro,South Carolina
5313,72063,PR,Gurabo,Puerto Rico
5320,23027,ME,Waldo,Maine
5321,8097,CO,Pitkin,Colorado
5323,36017,NY,Chenango,New York
5326,51179,VA,Stafford,Virginia
5328,28093,MS,Marshall,Mississippi
5329,17157,IL,Randolph,Illinois
5334,17135,IL,Montgomery,Illinois
5335,54083,WV,Randolph,West Virginia
5336,18079,IN,Jennings,Indiana
5341,13295,GA,Walker,Georgia
5342,1009,AL,Blount,Alabama
5355,48293,TX,Limestone,Texas
5357,42061,PA,Huntingdon,Pennsylvania
5362,50011,VT,Franklin,Vermont
5363,17039,IL,De Witt,Illinois
5365,49013,UT,Duchesne,Utah
5370,1093,AL,Marion,Alabama
5374,12123,FL,Taylor,Florida
5382,27039,MN,Dodge,Minnesota
5387,47029,TN,Cocke,Tennessee
5392,13189,GA,McDuffie,Georgia
5395,48015,TX,Austin,Texas
5403,12121,FL,Suwannee,Florida
5419,48497,TX,Wise,Texas
5421,22121,LA,West Baton Rouge,Louisiana
5428,19029,IA,Cass,Iowa
5442,41015,OR,Curry,Oregon
5444,37099,NC,Jackson,North Carolina
5449,22003,LA,Allen,Louisiana
5457,51640,VA,Galax,Virginia
5459,12063,FL,Jackson,Florida
5465,18173,IN,Warrick,Indiana
5481,28095,MS,Monroe,Mississippi
5483,51530,VA,Buena Vista,Virginia
5489,8051,CO,Gunnison,Colorado
5497,51177,VA,Spotsylvania,Virginia
5500,27093,MN,Meeker,Minnesota
5504,20151,KS,Pratt,Kansas
5506,31025,NE,Cass,Nebraska
5507,54037,WV,Jefferson,West Virginia
5512,51165,VA,Rockingham,Virginia
5520,44009,RI,Washington,Rhode Island
5521,47127,TN,Moore,Tennessee
5522,38003,ND,Barnes,North Dakota
5527,48365,TX,Panola,Texas
5535,39175,OH,Wyandot,Ohio
5538,22047,LA,Iberville,Louisiana
5541,31037,NE,Colfax,Nebraska
5545,49023,UT,Juab,Utah
5556,39071,OH,Highland,Ohio
5558,20041,KS,Dickinson,Kansas
5565,18129,IN,Posey,Indiana
5574,35055,NM,Taos,New Mexico
5575,45033,SC,Dillon,South Carolina
5584,18075,IN,Jay,Indiana
5585,21085,KY,Grayson,Kentucky
5600,18139,IN,Rush,Indiana
5603,31033,NE,Cheyenne,Nebraska
5609,45067,SC,Marion,South Carolina
5616,6011,CA,Colusa,California
5618,6015,CA,Del Norte,California
5624,13237,GA,Putnam,Georgia
5626,48225,TX,Houston,Texas
5628,22039,LA,Evangeline,Louisiana
5634,56009,WY,Converse,Wyoming
5635,21097,KY,Harrison,Kentucky
5643,13271,GA,Telfair,Georgia
5645,17147,IL,Piatt,Illinois
5648,48507,TX,Zavala,Texas
5649,18175,IN,Washington,Indiana
5651,47023,TN,Chester,Tennessee
5663,2050,AK,Bethel,Alaska
5665,47123,TN,Monroe,Tennessee
5670,22065,LA,Madison,Louisiana
5673,39013,OH,Belmont,Ohio
5680,21155,KY,Marion,Kentucky
5682,46079,SD,Lake,South Dakota
5689,30083,MT,Richland,Montana
5697,26101,MI,Manistee,Michigan
5698,21033,KY,Caldwell,Kentucky
5709,18049,IN,Fulton,Indiana
5711,28073,MS,Lamar,Mississippi
5716,39079,OH,Jackson,Ohio
5732,13171,GA,Lamar,Georgia
5752,72115,PR,Quebradillas,Puerto Rico
5753,56015,WY,Goshen,Wyoming
5766,5133,AR,Sevier,Arkansas
5775,19097,IA,Jackson,Iowa
5788,19019,IA,Buchanan,Iowa
5800,6009,CA,Calaveras,California
5802,72151,PR,Yabucoa,Puerto Rico
5813,16067,ID,Minidoka,Idaho
5816,28159,MS,Winston,Mississippi
5817,17051,IL,Fayette,Illinois
5819,72041,PR,Cidra,Puerto Rico
5824,35007,NM,Colfax,New Mexico
5841,40049,OK,Garvin,Oklahoma
5842,35051,NM,Sierra,New Mexico
5843,42111,PA,Somerset,Pennsylvania
5844,47171,TN,Unicoi,Tennessee
5847,39123,OH,Ottawa,Ohio
5859,47145,TN,Roane,Tennessee
5863,48043,TX,Brewster,Texas
5868,30027,MT,Fergus,Montana
5871,48239,TX,Jackson,Texas
5872,48495,TX,Winkler,Texas
5877,29177,MO,Ray,Missouri
5878,31179,NE,Wayne,Nebraska
5880,17127,IL,Massac,Illinois
5883,48019,TX,Bandera,Texas
5887,48279,TX,Lamb,Texas
5892,19065,IA,Fayette,Iowa
5899,36021,NY,Columbia,New York
5905,1099,AL,Monroe,Alabama
5910,37059,NC,Davie,North Carolina
5916,38053,ND,McKenzie,North Dakota
5918,40063,OK,Hughes,Oklahoma
5931,17017,IL,Cass,Illinois
5933,19063,IA,Emmet,Iowa
5951,26047,MI,Emmet,Michigan
5955,18029,IN,Dearborn,Indiana
5965,48285,TX,Lavaca,Texas
5970,20067,KS,Grant,Kansas
5973,28091,MS,Marion,Mississippi
5978,36073,NY,Orleans,New York
5983,17145,IL,Perry,Illinois
5991,27071,MN,Koochiching,Minnesota
5992,18009,IN,Blackford,Indiana
5993,48075,TX,Childress,Texas
6003,21231,KY,Wayne,Kentucky
6006,12007,FL,Bradford,Florida
6012,20121,KS,Miami,Kansas
6013,21177,KY,Muhlenberg,Kentucky
6014,49039,UT,Sanpete,Utah
6020,42065,PA,Jefferson,Pennsylvania
6023,13303,GA,Washington,Georgia
6026,17117,IL,Macoupin,Illinois
6029,40015,OK,Caddo,Oklahoma
6030,51580,VA,Covington,Virginia
6031,51173,VA,Smyth,Virginia
6033,13033,GA,Burke,Georgia
6038,42109,PA,Snyder,Pennsylvania
6047,8015,CO,Chaffee,Colorado
6059,51595,VA,Emporia,Virginia
6060,26027,MI,Cass,Michigan
6061,16087,ID,Washington,Idaho
6062,28115,MS,Pontotoc,Mississippi
6068,46019,SD,Butte,South Dakota
6069,16041,ID,Franklin,Idaho
6070,5015,AR,Carroll,Arkansas
6079,13091,GA,Dodge,Georgia
6093,13321,GA,Worth,Georgia
6100,47017,TN,Carroll,Tennessee
6103,5113,AR,Polk,Arkansas
6106,42025,PA,Carbon,Pennsylvania
6107,26143,MI,Roscommon,Michigan
6121,2150,AK,Kodiak Island,Alaska
6132,13075,GA,Cook,Georgia
6137,19137,IA,Montgomery,Iowa
6142,47111,TN,Macon,Tennessee
6143,29107,MO,Lafayette,Missouri
6150,55047,WI,Green Lake,Wisconsin
6154,29079,MO,Grundy,Missouri
6159,24029,MD,Kent,Maryland
6164,72055,PR,Guánica,Puerto Rico
6165,48017,TX,Bailey,Texas
6166,45029,SC,Colleton,South Carolina
6176,29155,MO,Pemiscot,Missouri
6177,17203,IL,Woodford,Illinois
6178,55023,WI,Crawford,Wisconsin
6182,13035,GA,Butts,Georgia
6187,31137,NE,Phelps,Nebraska
6189,19105,IA,Jones,Iowa
6192,18181,IN,White,Indiana
6197,48337,TX,Montague,Texas
6201,48145,TX,Falls,Texas
6212,28041,MS,Greene,Mississippi
6213,42015,PA,Bradford,Pennsylvania
6220,19039,IA,Clarke,Iowa
6221,48067,TX,Cass,Texas
6222,29121,MO,Macon,Missouri
6226,19109,IA,Kossuth,Iowa
6227,47153,TN,Sequatchie,Tennessee
6232,28139,MS,Tippah,Mississippi
6243,48331,TX,Milam,Texas
6247,19141,IA,O'Brien,Iowa
6248,28123,MS,Scott,Mississippi
6250,5075,AR,Lawrence,Arkansas
6252,5011,AR,Bradley,Arkansas
6253,19059,IA,Dickinson,Iowa
6256,20193,KS,Thomas,Kansas
6261,20001,KS,Allen,Kansas
6264,19007,IA,Appanoose,Iowa
6278,19145,IA,Page,Iowa
6280,19121,IA,Madison,Iowa
6282,6005,CA,Amador,California
6286,27055,MN,Houston,Minnesota
6287,27023,MN,Chippewa,Minnesota
6290,72037,PR,Ceiba,Puerto Rico
6291,1111,AL,Randolph,Alabama
6294,53065,WA,Stevens,Washington
6303,18073,IN,Jasper,Indiana
6304,49019,UT,Grand,Utah
6312,12093,FL,Okeechobee,Florida
6330,13099,GA,Early,Georgia
6332,72111,PR,Peñuelas,Puerto Rico
6338,34033,NJ,Salem,New Jersey
6339,42119,PA,Union,Pennsylvania
6346,12129,FL,Wakulla,Florida
6347,51185,VA,Tazewell,Virginia
6353,45023,SC,Chester,South Carolina
6354,37053,NC,Currituck,North Carolina
6358,18159,IN,Tipton,Indiana
6359,31045,NE,Dawes,Nebraska
6374,48429,TX,Stephens,Texas
6377,37117,NC,Martin,North Carolina
6378,51195,VA,Wise,Virginia
6379,48419,TX,Shelby,Texas
6382,30047,MT,Lake,Montana
6385,41057,OR,Tillamook,Oregon
6387,47021,TN,Cheatham,Tennessee
6390,54103,WV,Wetzel,West Virginia
6394,40035,OK,Craig,Oklahoma
6397,35037,NM,Quay,New Mexico
6398,13267,GA,Tattnall,Georgia
6401,54097,WV,Upshur,West Virginia
6405,47069,TN,Hardeman,Tennessee
6408,21193,KY,Perry,Kentucky
6419,26005,MI,Allegan,Michigan
6420,40023,OK,Choctaw,Oklahoma
6433,13205,GA,Mitchell,Georgia
6440,19035,IA,Cherokee,Iowa
6445,18055,IN,Greene,Indiana
6454,36123,NY,Yates,New York
6456,72133,PR,Santa Isabel,Puerto Rico
6462,48307,TX,McCulloch,Texas
6463,19129,IA,Mills,Iowa
6479,19055,IA,Delaware,Iowa
6484,48505,TX,Zapata,Texas
6485,27157,MN,Wabasha,Minnesota
6488,72103,PR,Naguabo,Puerto Rico
6494,16051,ID,Jefferson,Idaho
6496,19083,IA,Hardin,Iowa
6499,27149,MN,Stevens,Minnesota
6502,27127,MN,Redwood,Minnesota
6504,26053,MI,Gogebic,Michigan
6511,20029,KS,Cloud,Kansas
6513,36033,NY,Franklin,New York
6517,29003,MO,Andrew,Missouri
6523,5135,AR,Sharp,Arkansas
6528,47041,TN,DeKalb,Tennessee
6530,45025,SC,Chesterfield,South Carolina
6543,17193,IL,White,Illinois
6548,22009,LA,Avoyelles,Louisiana
6554,1067,AL,Henry,Alabama
6558,40099,OK,Murray,Oklahoma
6561,40151,OK,Woods,Oklahoma
6563,48287,TX,Lee,Texas
6565,8117,CO,Summit,Colorado
6571,72123,PR,Salinas,Puerto Rico
6574,37007,NC,Anson,North Carolina
6577,5053,AR,Grant,Arkansas
6586,72085,PR,Las Piedras,Puerto Rico
6588,55049,WI,Iowa,Wisconsin
6596,13001,GA,Appling,Georgia
6599,29186,MO,Ste. Genevieve,Missouri
6602,6109,CA,Tuolumne,California
6615,19011,IA,Benton,Iowa
6618,47185,TN,White,Tennessee
6621,40073,OK,Kingfisher,Oklahoma
6649,51067,VA,Franklin,Virginia
6655,27133,MN,Rock,Minnesota
6657,13019,GA,Berrien,Georgia
6662,27095,MN,Mille Lacs,Minnesota
6663,12049,FL,Hardee,Florida
6665,19165,IA,Shelby,Iowa
6668,45001,SC,Abbeville,South Carolina
6669,48459,TX,Upshur,Texas
6675,48127,TX,Dimmit,Texas
6682,54057,WV,Mineral,West Virginia
6683,48499,TX,Wood,Texas
6685,53047,WA,Okanogan,Washington
6687,2185,AK,North Slope,Alaska
6692,72081,PR,Lares,Puerto Rico
6697,13023,GA,Bleckley,Georgia
6699,34019,NJ,Hunterdon,New Jersey
6700,30021,MT,Dawson,Montana
6701,28079,MS,Leake,Mississippi
6715,37091,NC,Hertford,North Carolina
6716,13213,GA,Murray,Georgia
6720,51139,VA,Page,Virginia
6722,24011,MD,Caroline,Maryland
6723,31101,NE,Keith,Nebraska
6728,31155,NE,Saunders,Nebraska
6735,51099,VA,King George,Virginia
6737,22041,LA,Franklin,Louisiana
6738,18165,IN,Vermillion,Indiana
6739,28029,MS,Copiah,Mississippi
6741,49025,UT,Kane,Utah
6743,56043,WY,Washakie,Wyoming
6745,21001,KY,Adair,Kentucky
6749,30081,MT,Ravalli,Montana
6750,5003,AR,Ashley,Arkansas
6767,26031,MI,Cheboygan,Michigan
6776,19091,IA,Humboldt,Iowa
6777,36051,NY,Livingston,New York
6778,17191,IL,Wayne,Illinois
6783,27033,MN,Cottonwood,Minnesota
6787,72001,PR,Adjuntas,Puerto Rico
6792,37047,NC,Columbus,North Carolina
6797,27165,MN,Watonwan,Minnesota
6799,21157,KY,Marshall,Kentucky
6808,29029,MO,Camden,Missouri
6822,1025,AL,Clarke,Alabama
6831,54091,WV,Taylor,West Virginia
6833,17041,IL,Douglas,Illinois
6840,17025,IL,Clay,Illinois
6852,29133,MO,Mississippi,Missouri
6853,51117,VA,Mecklenburg,Virginia
6859,22031,LA,De Soto,Louisiana
6860,29065,MO,Dent,Missouri
6871,31081,NE,Hamilton,Nebraska
6872,18135,IN,Randolph,Indiana
6880,13137,GA,Habersham,Georgia
6885,45011,SC,Barnwell,South Carolina
6895,48169,TX,Garza,Texas
6898,13105,GA,Elbert,Georgia
6910,22037,LA,East Feliciana,Louisiana
6914,51043,VA,Clarke,Virginia
6923,55083,WI,Oconto,Wisconsin
6935,28153,MS,Wayne,Mississippi
6938,13211,GA,Morgan,Georgia
6939,16077,ID,Power,Idaho
6945,37093,NC,Hoke,North Carolina
6958,72011,PR,Añasco,Puerto Rico
6976,13207,GA,Monroe,Georgia
6980,39015,OH,Brown,Ohio
6982,13049,GA,Charlton,Georgia
6983,5149,AR,Yell,Arkansas
6985,29013,MO,Bates,Missouri
7000,48395,TX,Robertson,Texas
7001,40103,OK,Noble,Oklahoma
7008,29135,MO,Moniteau,Missouri
7012,72079,PR,Lajas,Puerto Rico
7016,37041,NC,Chowan,North Carolina
7021,26123,MI,Newaygo,Michigan
7024,22077,LA,Pointe Coupee,Louisiana
7032,29229,MO,Wright,Missouri
7033,28057,MS,Itawamba,Mississippi
7035,55123,WI,Vernon,Wisconsin
7040,13147,GA,Hart,Georgia
7041,48313,TX,Madison,Texas
7045,56019,WY,Johnson,Wyoming
7050,42127,PA,Wayne,Pennsylvania
7066,39137,OH,Putnam,Ohio
7067,47109,TN,McNairy,Tennessee
7072,29123,MO,Madison,Missouri
7075,29131,MO,Miller,Missouri
7076,51143,VA,Pittsylvania,Virginia
7077,50019,VT,Orleans,Vermont
7079,48437,TX,Swisher,Texas
7081,4001,AZ,Apache,Arizona
7084,28097,MS,Montgomery,Mississippi
7085,51199,VA,York,Virginia
7090,48501,TX,Yoakum,Texas
7093,48149,TX,Fayette,Texas
7106,17139,IL,Moultrie,Illinois
7132,48063,TX,Camp,Texas
7134,13055,GA,Chattooga,Georgia
7138,17027,IL,Clinton,Illinois
7142,47025,TN,Claiborne,Tennessee
7143,39127,OH,Perry,Ohio
7152,17075,IL,Iroquois,Illinois
7153,36107,NY,Tioga,New York
7163,48247,TX,Jim Hogg,Texas
7167,37193,NC,Wilkes,North Carolina
7169,48047,TX,Brooks,Texas
7176,2016,AK,Aleutians West,Alaska
7177,13273,GA,Terrell,Georgia
7178,1133,AL,Winston,Alabama
7184,21003,KY,Allen,Kentucky
7188,19069,IA,Franklin,Iowa
7190,27159,MN,Wadena,Minnesota
7199,55119,WI,Taylor,Wisconsin
7202,55057,WI,Juneau,Wisconsin
7203,12047,FL,Hamilton,Florida
7213,29011,MO,Barton,Missouri
7219,26157,MI,Tuscola,Michigan
7227,47085,TN,Humphreys,Tennessee
7233,48467,TX,Van Zandt,Texas
7236,21115,KY,Johnson,Kentucky
7247,1057,AL,Fayette,Alabama
7250,28131,MS,Stone,Mississippi
7251,42093,PA,Montour,Pennsylvania
7252,5081,AR,Little River,Arkansas
7255,26137,MI,Otsego,Michigan
7260,17181,IL,Union,Illinois
7264,19189,IA,Winnebago,Iowa
7274,18153,IN,Sullivan,Indiana
7279,20167,KS,Russell,Kansas
7284,1061,AL,Geneva,Alabama
7294,17053,IL,Ford,Illinois
7300,13287,GA,Turner,Georgia
7312,48237,TX,Jack,Texas
7316,17101,IL,Lawrence,Illinois
7317,27079,MN,Le Sueur,Minnesota
7319,48093,TX,Comanche,Texas
7322,42031,PA,Clarion,Pennsylvania
7324,19117,IA,Lucas,Iowa
7328,8105,CO,Rio Grande,Colorado
7338,72054,PR,Florida,Puerto Rico
7339,20149,KS,Pottawatomie,Kansas
7340,19073,IA,Greene,Iowa
7345,32015,NV,Lander,Nevada
7348,37113,NC,Macon,North Carolina
7358,13227,GA,Pickens,Georgia
7361,72017,PR,Barceloneta,Puerto Rico
7362,49029,UT,Morgan,Utah
7365,27117,MN,Pipestone,Minnesota
7368,48069,TX,Castro,Texas
7373,27057,MN,Hubbard,Minnesota
7375,9150,CT,Northeastern Connecticut,Connecticut
7377,38099,ND,Walsh,North Dakota
7381,17173,IL,Shelby,Illinois
7382,5061,AR,Howard,Arkansas
7385,20027,KS,Clay,Kansas
7386,39131,OH,Pike,Ohio
7387,17149,IL,Pike,Illinois
7388,29163,MO,Pike,Missouri
7395,29115,MO,Linn,Missouri
7403,22049,LA,Jackson,Louisiana
7406,20189,KS,Stevens,Kansas
7420,48369,TX,Parmer,Texas
7421,22127,LA,Winn,Louisiana
7422,31147,NE,Richardson,Nebraska
7424,20171,KS,Scott,Kansas
7425,48051,TX,Burleson,Texas
7440,22059,LA,LaSalle,Louisiana
7461,13161,GA,Jeff Davis,Georgia
7464,42103,PA,Pike,Pennsylvania
7469,54053,WV,Mason,West Virginia
7483,13027,GA,Brooks,Georgia
7485,72065,PR,Hatillo,Puerto Rico
7495,21081,KY,Grant,Kentucky
7520,13235,GA,Pulaski,Georgia
7528,26159,MI,Van Buren,Michigan
7529,46127,SD,Union,South Dakota
7531,22029,LA,Concordia,Louisiana
7547,13043,GA,Candler,Georgia
7550,28127,MS,Simpson,Mississippi
7553,48083,TX,Coleman,Texas
7561,5041,AR,Desha,Arkansas
7571,30001,MT,Beaverhead,Montana
7572,32033,NV,White Pine,Nevada
7579,42059,PA,Greene,Pennsylvania
7582,48335,TX,Mitchell,Texas
7592,21079,KY,Garrard,Kentucky
7597,17023,IL,Clark,Illinois
7599,2063,AK,Chugach,Alaska
7608,40095,OK,Marshall,Oklahoma
7612,42005,PA,Armstrong,Pennsylvania
7617,54041,WV,Lewis,West Virginia
7618,47133,TN,Overton,Tennessee
7629,31095,NE,Jefferson,Nebraska
7640,48133,TX,Eastland,Texas
7641,20021,KS,Cherokee,Kansas
7643,19089,IA,Howard,Iowa
7646,51193,VA,Westmoreland,Virginia
7655,54025,WV,Greenbrier,West Virginia
7657,21041,KY,Carroll,Kentucky
7669,13085,GA,Dawson,Georgia
7675,4011,AZ,Greenlee,Arizona
7676,21071,KY,Floyd,Kentucky
7679,45027,SC,Clarendon,South Carolina
7690,54035,WV,Jackson,West Virginia
7696,48059,TX,Callahan,Texas
7700,18149,IN,Starke,Indiana
7704,21043,KY,Carter,Kentucky
7706,25011,MA,Franklin,Massachusetts
7713,47095,TN,Lake,Tennessee
7716,41049,OR,Morrow,Oregon
7720,26029,MI,Charlevoix,Michigan
7723,5083,AR,Logan,Arkansas
7727,19005,IA,Allamakee,Iowa
7736,20181,KS,Sherman,Kansas
7744,17131,IL,Mercer,Illinois
7746,30003,MT,Big Horn,Montana
7747,6027,CA,Inyo,California
7749,48131,TX,Duval,Texas
7751,47151,TN,Scott,Tennessee
7788,28017,MS,Chickasaw,Mississippi
7804,13317,GA,Wilkes,Georgia
7814,47101,TN,Lewis,Tennessee
7817,40001,OK,Adair,Oklahoma
7818,16085,ID,Valley,Idaho
7820,16043,ID,Fremont,Idaho
7835,48283,TX,La Salle,Texas
7840,2180,AK,Nome,Alaska
7844,19135,IA,Monroe,Iowa
7865,37003,NC,Alexander,North Carolina
7867,48089,TX,Colorado,Texas
7870,27065,MN,Kanabec,Minnesota
7882,72027,PR,Camuy,Puerto Rico
7891,16047,ID,Gooding,Idaho
7893,19147,IA,Palo Alto,Iowa
7896,47005,TN,Benton,Tennessee
7898,55121,WI,Trempealeau,Wisconsin
7899,51720,VA,Norton,Virginia
7908,27153,MN,Todd,Minnesota
7915,72045,PR,Comerío,Puerto Rico
7918,21137,KY,Lincoln,Kentucky
7929,12133,FL,Washington,Florida
7944,39125,OH,Paulding,Ohio
7949,49027,UT,Millard,Utah
7955,50027,VT,Windsor,Vermont
7967,27075,MN,Lake,Minnesota
7978,13199,GA,Meriwether,Georgia
7981,5021,AR,Clay,Arkansas
7982,1019,AL,Cherokee,Alabama
7992,20159,KS,Rice,Kansas
7995,47115,TN,Marion,Tennessee
7998,19131,IA,Mitchell,Iowa
8000,19197,IA,Wright,Iowa
8004,49001,UT,Beaver,Utah
8007,48399,TX,Runnels,Texas
8010,31089,NE,Holt,Nebraska
8012,6105,CA,Trinity,California
8017,8039,CO,Elbert,Colorado
8019,56031,WY,Platte,Wyoming
8021,5077,AR,Lee,Arkansas
8025,13133,GA,Greene,Georgia
8061,5047,AR,Franklin,Arkansas
8063,40105,OK,Nowata,Oklahoma
8064,22035,LA,East Carroll,Louisiana
8067,51005,VA,Alleghany,Virginia
8072,21183,KY,Ohio,Kentucky
8075,12045,FL,Gulf,Florida
8077,29039,MO,Cedar,Missouri
8082,13229,GA,Pierce,Georgia
8088,47081,TN,Hickman,Tennessee
8094,13311,GA,White,Georgia
8101,31041,NE,Custer,Nebraska
8108,46051,SD,Grant,South Dakota
8113,51023,VA,Botetourt,Virginia
8123,1035,AL,Conecuh,Alabama
8127,37015,NC,Bertie,North Carolina
8137,55053,WI,Jackson,Wisconsin
8140,48035,TX,Bosque,Texas
8142,40141,OK,Tillman,Oklahoma
8147,31039,NE,Cuming,Nebraska
8156,54047,WV,McDowell,West Virginia
8158,19037,IA,Chickasaw,Iowa
8159,13167,GA,Johnson,Georgia
8168,48255,TX,Karnes,Texas
8169,13177,GA,Lee,Georgia
8170,46047,SD,Fall River,South Dakota
8179,42117,PA,Tioga,Pennsylvania
8184,48103,TX,Crane,Texas
